genes	PT_Myc_PTEN_MGT_b1_TPM	PT_Myc_PTEN_MGT_b2_TPM	PT_Myc_PTEN_MGT_b3_TPM	PT_Myc_PTEN_MGT_b4_TPM	PT_Myc_PTEN_MGT_b5_TPM	PT_Myc_PTEN_MGT_b6_TPM	PT_Myc_PTEN_MGT_b7_TPM	PT_Myc_PTEN_MGT_b8_TPM	PT_Myc_PTEN_MGT_b9_TPM	PT_Myc_PTEN_MGT_b10_TPM	PT_Myc_PTEN_MGT_b11_TPM	PT_Myc_PTEN_MGT_b12_TPM	PT_Myc_PTEN_MGT_b13_TPM
Arhgdig	41.49418915	12.05187125	9.768296018	17.92032623	27.53921387	44.4499912	55.61895659	41.38520028	124.1164007	11.93058784	8.116174928	43.48541253	32.01030732
Arhgef1	71.37000534	148.6397455	148.4780995	175.2209676	110.1568555	85.4807523	168.9168311	141.08591	87.61157699	163.0513671	127.8297551	103.9868561	98.03156616
Arhgef10	14.9379081	8.034580836	9.768296018	11.94688415	15.73669364	5.128845138	14.41972949	15.04916374	2.9203859	13.91901915	4.058087464	3.78134022	14.00450945
Arhgef10l	29.87581619	36.15561376	35.16586567	37.83179982	35.40756069	25.64422569	39.13926575	45.14749121	27.74366605	45.73392005	14.20330612	37.8134022	58.01868202
Arhgef11	11.61837296	22.0950973	23.44391044	23.89376831	23.60504046	11.96730532	30.89942033	30.09832747	14.6019295	27.83803829	30.43565598	28.36005165	34.01095153
Arhgef12	19.91721079	40.17290418	35.16586567	41.81409454	41.30882081	23.93461064	43.25918846	37.62290934	13.14173655	33.80333221	42.60991837	43.48541253	72.02319147
Arhgef15	4.979302698	14.06051646	9.768296018	9.955736794	7.868346821	5.128845138	4.11992271	3.762290934	2.9203859	13.91901915	12.17426239	1.89067011	2.000644207
Arhgef16	31.53558376	60.25935627	50.7951393	47.78753661	17.70378035	27.35384074	26.77949762	45.14749121	20.4427013	45.73392005	2.029043732	37.8134022	44.01417256
Arhgef17	9.958605397	16.06916167	21.49025124	27.87606302	21.63795376	6.838460184	10.29980678	15.04916374	2.9203859	27.83803829	26.37756852	5.672010331	22.00708628
Arhgef18	21.57697836	24.10374251	27.35122885	29.86721038	25.57212717	22.2249956	35.01934304	33.86061841	23.3630872	33.80333221	14.20330612	43.48541253	36.01159573
Arhgef19	49.79302698	20.08645209	27.35122885	39.82294718	39.3417341	49.57883633	117.4177972	56.43436401	90.53196289	47.72235136	4.058087464	51.04809298	50.01610519
Arhgef2	51.45279455	76.32851794	80.10002735	95.57507322	66.88094798	44.4499912	92.69826098	63.95894588	33.58443785	87.49097749	89.27792421	35.92273209	86.02770092
Arhgef25	46.47349185	52.22477543	64.47075372	61.72556812	98.35433526	52.99806643	49.43907252	47.02863668	43.8057885	69.59509573	121.7426239	35.92273209	42.01352836
Arhgef26	8.298837831	4.017290418	5.860977611	5.973442077	7.868346821	8.54807523	14.41972949	11.2868728	4.38057885	3.976862613	2.029043732	17.01603099	18.00579787
Arhgef28	11.61837296	18.07780688	13.67561443	13.93803151	13.76960694	13.67692037	47.37911117	26.33603654	35.0446308	17.89588176	8.116174928	22.68804132	36.01159573
Arhgef3	29.87581619	70.30258231	56.65611691	61.72556812	27.53921387	30.77307083	59.7388793	28.21718201	20.4427013	57.66450789	34.49374344	32.14139187	44.01417256
Arhgef33	0	0	0	0	0	0	0	0	0	0	0	0	0
Arhgef37	0	2.008645209	0	1.991147359	3.93417341	5.128845138	10.29980678	3.762290934	4.38057885	1.988431307	0	7.562680441	6.001932622
Arhgef38	0	0	0	0	0	0	2.059961355	0	0	0	0	0	4.001288415
Arhgef39	14.9379081	10.04322604	9.768296018	7.964589435	9.835433526	8.54807523	24.71953626	24.45489107	16.06212245	9.942156533	16.23234986	11.34402066	12.00386524
Arhgef4	9.958605397	44.1901946	25.39756965	31.85835774	13.76960694	6.838460184	8.23984542	9.405727335	4.38057885	21.87274437	4.058087464	3.78134022	6.001932622
Arhgef40	18.25744323	34.14696855	41.02684328	47.78753661	41.30882081	20.51538055	45.31914981	26.33603654	16.06212245	53.68764528	89.27792421	22.68804132	20.00644207
Arhgef5	39.83442159	70.30258231	72.28539054	85.61933643	49.17716763	47.86922129	63.85880201	73.36467322	42.34559555	93.45627141	24.34852478	77.51747452	66.02125885
Arhgef6	21.57697836	24.10374251	52.7487985	79.64589435	33.44047399	188.0576551	80.33849285	142.9670555	18.98250835	47.72235136	6.087131196	94.53350551	232.0747281
Arhgef7	29.87581619	66.2852919	66.42441293	55.75212605	51.14425434	35.90191597	53.55899523	47.02863668	40.8854026	61.64137051	62.90035569	54.8294332	48.01546098
Arhgef9	1.659767566	0	0	1.991147359	1.967086705	1.709615046	0	0	0	0	2.029043732	0	2.000644207
Arid1a	38.17465402	42.18154939	39.07318407	47.78753661	41.30882081	20.51538055	47.37911117	43.26634574	13.14173655	45.73392005	40.58087464	49.15742287	46.01481677
Arid1b	11.61837296	12.05187125	11.72195522	13.93803151	13.76960694	6.838460184	16.47969084	15.04916374	4.38057885	11.93058784	16.23234986	13.23469077	20.00644207
Arid2	14.9379081	16.06916167	15.62927363	19.91147359	21.63795376	11.96730532	26.77949762	16.9303092	4.38057885	15.90745045	20.29043732	26.46938154	26.0083747
Arid3a	3.319535132	14.06051646	13.67561443	9.955736794	9.835433526	3.419230092	4.11992271	1.881145467	1.46019295	11.93058784	12.17426239	1.89067011	4.001288415
Arid3b	1.659767566	2.008645209	3.907318407	3.982294718	1.967086705	1.709615046	2.059961355	3.762290934	1.46019295	1.988431307	4.058087464	3.78134022	4.001288415
Arid3c	0	0	0	0	0	0	0	0	0	0	0	0	0
Arid4a	8.298837831	20.08645209	17.58293283	17.92032623	13.76960694	10.25769028	18.5396522	16.9303092	4.38057885	15.90745045	14.20330612	17.01603099	16.00515366
Arid4b	18.25744323	20.08645209	23.44391044	25.88491566	23.60504046	18.80576551	35.01934304	24.45489107	5.8407718	19.88431307	20.29043732	28.36005165	28.0090189
Arid5a	11.61837296	28.12103293	27.35122885	25.88491566	11.80252023	10.25769028	16.47969084	15.04916374	17.5223154	23.86117568	22.31948105	13.23469077	18.00579787
Arid5b	1.659767566	16.06916167	11.72195522	9.955736794	9.835433526	5.128845138	14.41972949	3.762290934	1.46019295	9.942156533	22.31948105	3.78134022	22.00708628
Arih1	36.51488646	58.25071106	56.65611691	57.74327341	49.17716763	30.77307083	47.37911117	43.26634574	17.5223154	49.71078267	58.84226823	52.93876309	46.01481677
Arih2	36.51488646	34.14696855	35.16586567	39.82294718	37.3746474	29.06345578	41.1992271	41.38520028	33.58443785	35.79176352	36.52278718	39.70407231	34.01095153
Arl1	73.02977291	156.6743263	154.3390771	147.3449046	159.3340231	123.0922833	152.4371403	133.5613282	73.00964749	149.132348	221.1657668	153.1442789	152.0489598
Arl10	3.319535132	18.07780688	11.72195522	13.93803151	9.835433526	6.838460184	14.41972949	15.04916374	4.38057885	15.90745045	24.34852478	9.453350551	20.00644207
Arl11	9.958605397	20.08645209	17.58293283	17.92032623	21.63795376	6.838460184	4.11992271	3.762290934	5.8407718	21.87274437	18.26139359	1.89067011	6.001932622
Arl13a	0	0	0	0	0	0	0	0	0	0	0	0	0
Arl13b	9.958605397	14.06051646	15.62927363	15.92917887	19.67086705	8.54807523	18.5396522	13.16801827	4.38057885	11.93058784	24.34852478	11.34402066	20.00644207
Arl14	0	0	0	0	0	0	0	0	0	0	0	0	0
Arl14ep	23.23674593	30.12967813	27.35122885	39.82294718	25.57212717	22.2249956	28.83945897	28.21718201	10.22135065	27.83803829	34.49374344	24.57871143	28.0090189
Arl14epl	0	0	0	0	0	0	0	0	0	0	0	0	0
Arl15	21.57697836	16.06916167	21.49025124	23.89376831	19.67086705	22.2249956	16.47969084	15.04916374	5.8407718	17.89588176	10.14521866	13.23469077	18.00579787
Arl16	8.298837831	10.04322604	11.72195522	11.94688415	13.76960694	18.80576551	16.47969084	16.9303092	13.14173655	9.942156533	12.17426239	15.12536088	14.00450945
Arl2	87.96768101	56.24206585	80.10002735	77.65474699	78.68346821	73.51344698	164.7969084	73.36467322	100.7533135	85.50254619	117.6845365	49.15742287	66.02125885
Arl2bp	82.98837831	60.25935627	66.42441293	83.62818907	88.51890174	80.35190716	80.33849285	88.41383695	93.45234879	75.56038965	89.27792421	62.39211364	66.02125885
Arl3	76.34930804	58.25071106	60.56343531	55.75212605	78.68346821	58.12691156	76.21857014	58.31550948	58.407718	65.61823312	131.8878426	45.37608264	54.0173936
Arl4a	39.83442159	10.04322604	25.39756965	33.8495051	15.73669364	41.0307611	14.41972949	18.81145467	13.14173655	21.87274437	10.14521866	20.79737121	28.0090189
Arl4c	74.68954048	116.5014221	111.3585746	111.5042521	68.84803468	32.48268587	37.07930439	28.21718201	18.98250835	113.3405845	73.04557435	30.25072176	28.0090189
Arl4d	8.298837831	14.06051646	7.814636815	5.973442077	3.93417341	10.25769028	6.179884065	7.524581868	4.38057885	7.953725227	6.087131196	9.453350551	8.00257683
Arl5a	13.27814053	40.17290418	33.21220646	37.83179982	33.44047399	23.93461064	63.85880201	28.21718201	10.22135065	25.84960699	66.95844316	49.15742287	60.01932622
Arl5b	3.319535132	14.06051646	7.814636815	7.964589435	7.868346821	3.419230092	16.47969084	5.643436401	1.46019295	5.96529392	10.14521866	9.453350551	14.00450945
Arl5c	11.61837296	12.05187125	13.67561443	11.94688415	13.76960694	5.128845138	2.059961355	1.881145467	2.9203859	13.91901915	6.087131196	1.89067011	2.000644207
Arl6	14.9379081	10.04322604	9.768296018	11.94688415	15.73669364	18.80576551	18.5396522	15.04916374	8.761157699	9.942156533	22.31948105	11.34402066	12.00386524
Arl6ip1	263.903043	218.9423278	234.4391044	244.9111251	194.7415838	246.1845666	251.3152853	280.2906746	112.4348571	212.7621498	227.252898	247.6777844	232.0747281
Arl6ip4	137.760708	102.4409057	126.9878482	115.4865468	125.8935491	172.6711196	146.2572562	201.282565	198.5862412	129.2480349	146.0911487	151.2536088	136.0438061
Arl6ip5	222.4088539	140.6051646	169.9683507	185.1767044	186.873237	203.4441905	181.2765993	169.303092	224.8697143	172.9935237	249.572379	138.018918	188.0605555
Arl6ip6	18.25744323	24.10374251	21.49025124	21.90262095	17.70378035	15.38653541	32.95938168	24.45489107	7.300964749	17.89588176	30.43565598	20.79737121	20.00644207
Arl8a	58.09186482	124.536003	117.2195522	97.56622058	76.7163815	58.12691156	55.61895659	69.60238228	52.5669462	109.3637219	129.8587988	60.50144353	76.02447988
Arl8b	107.8848918	106.4581961	130.8951666	111.5042521	125.8935491	109.4153629	133.8974881	99.70070976	83.23099814	103.3984279	85.21983674	138.018918	118.0380082
Arl9	0	2.008645209	1.953659204	1.991147359	1.967086705	3.419230092	0	1.881145467	0	1.988431307	0	0	0
Armc1	44.81372429	42.18154939	41.02684328	43.80524189	53.11134104	39.32114606	49.43907252	43.26634574	23.3630872	39.76862613	46.66800584	54.8294332	38.01223994
Armc10	66.39070265	38.16425897	39.07318407	63.71671548	43.27590752	64.96537175	57.67891794	56.43436401	33.58443785	45.73392005	32.46469971	43.48541253	38.01223994
Armc12	0	0	0	0	0	0	0	0	0	0	0	0	0
Armc2	0	0	0	0	0	0	0	0	0	0	0	0	0
Armc3	0	0	1.953659204	0	0	0	0	0	0	0	0	0	0
Armc4	0	0	0	0	0	0	0	0	0	0	0	0	0
Armc5	21.57697836	18.07780688	19.53659204	25.88491566	21.63795376	13.67692037	16.47969084	24.45489107	16.06212245	27.83803829	26.37756852	20.79737121	16.00515366
Armc6	26.55628106	34.14696855	25.39756965	23.89376831	35.40756069	27.35384074	28.83945897	30.09832747	42.34559555	31.81490091	42.60991837	28.36005165	24.00773049
Armc7	11.61837296	12.05187125	15.62927363	11.94688415	13.76960694	10.25769028	8.23984542	11.2868728	10.22135065	15.90745045	12.17426239	9.453350551	10.00322104
Armc8	14.9379081	12.05187125	13.67561443	13.93803151	13.76960694	10.25769028	16.47969084	16.9303092	8.761157699	11.93058784	14.20330612	18.9067011	12.00386524
Armc9	3.319535132	4.017290418	3.907318407	3.982294718	3.93417341	3.419230092	2.059961355	5.643436401	1.46019295	3.976862613	4.058087464	3.78134022	4.001288415
Armcx1	14.9379081	12.05187125	13.67561443	11.94688415	15.73669364	13.67692037	16.47969084	7.524581868	4.38057885	11.93058784	26.37756852	1.89067011	14.00450945
Armcx2	21.57697836	22.0950973	29.30488806	35.84065246	35.40756069	35.90191597	10.29980678	31.97947294	8.761157699	29.8264696	34.49374344	15.12536088	6.001932622
Armcx3	4.979302698	4.017290418	3.907318407	3.982294718	3.93417341	6.838460184	6.179884065	5.643436401	2.9203859	3.976862613	4.058087464	5.672010331	4.001288415
Armcx4	13.27814053	10.04322604	13.67561443	19.91147359	13.76960694	5.128845138	4.11992271	1.881145467	0	15.90745045	14.20330612	1.89067011	2.000644207
Armcx5	1.659767566	6.025935627	3.907318407	7.964589435	5.901260116	6.838460184	8.23984542	7.524581868	2.9203859	5.96529392	6.087131196	5.672010331	8.00257683
Armcx6	3.319535132	2.008645209	5.860977611	5.973442077	5.901260116	10.25769028	4.11992271	3.762290934	4.38057885	3.976862613	4.058087464	1.89067011	4.001288415
Armt1	29.87581619	32.13832334	27.35122885	31.85835774	23.60504046	20.51538055	22.65957491	20.69260014	16.06212245	29.8264696	32.46469971	20.79737121	16.00515366
Arnt	28.21604862	46.19883981	46.88782089	51.76983133	47.21008093	34.19230092	55.61895659	39.50405481	16.06212245	43.74548875	54.78418076	51.04809298	54.0173936
Arnt2	0	0	1.953659204	0	1.967086705	3.419230092	4.11992271	0	2.9203859	1.988431307	0	1.89067011	2.000644207
Arntl	19.91721079	14.06051646	17.58293283	15.92917887	15.73669364	15.38653541	24.71953626	16.9303092	11.6815436	19.88431307	36.52278718	18.9067011	20.00644207
Arntl2	8.298837831	2.008645209	31.25854726	21.90262095	11.80252023	1.709615046	0	0	0	31.81490091	2.029043732	0	0
Arpc1a	253.9444376	226.9769086	259.8366741	246.9022725	238.0174913	251.3134118	228.6557104	263.3603654	294.9589759	262.4729325	208.9915044	251.4591247	232.0747281
Arpc1b	398.3442159	530.2823352	492.3221193	501.7691344	479.9691561	307.7307083	294.5744738	327.3193113	467.261744	570.679785	663.4973004	328.9765992	354.1140247
Arpc2	404.9832861	823.5445357	707.2246317	641.1494495	474.067896	341.9230092	271.9148989	270.8849473	216.1085566	560.7376285	582.3355511	259.0218051	284.0914775
Arpc3	678.8449346	699.0085327	726.7612238	635.1760075	580.290578	637.6864122	405.812387	490.9789669	690.6712653	674.078213	584.3645948	453.7608264	420.1352836
Arpc4	343.5718862	1383.956549	324.3074278	306.6366933	232.1162312	285.5057127	181.2765993	201.282565	322.7026419	306.2184212	557.9870263	232.5524236	178.0573345
Arpc5	336.9328159	445.9192364	396.5928183	406.1940612	289.1617457	249.6037967	199.8162514	205.0448559	138.7183302	340.0217534	284.0661225	200.4110317	200.0644207
Arpc5l	212.4502485	148.6397455	138.7098035	165.2652308	149.4985896	126.5115134	105.0580291	116.631019	118.2756289	137.2017602	87.24888048	115.3308767	90.02898933
Arpin	41.49418915	28.12103293	31.25854726	39.82294718	43.27590752	34.19230092	70.03868607	43.26634574	36.50482375	31.81490091	62.90035569	28.36005165	34.01095153
Arpp19	81.32861074	64.27664669	72.28539054	77.65474699	68.84803468	58.12691156	49.43907252	52.67207308	36.50482375	61.64137051	54.78418076	45.37608264	48.01546098
Arpp21	0	0	0	0	0	0	0	0	0	0	0	0	0
Arr3	0	0	0	0	0	0	0	0	0	0	0	0	0
Arrb1	48.13325942	36.15561376	54.7024577	63.71671548	53.11134104	30.77307083	43.25918846	26.33603654	16.06212245	63.62980181	22.31948105	26.46938154	66.02125885
Arrb2	76.34930804	82.35445357	97.68296018	83.62818907	68.84803468	41.0307611	32.95938168	41.38520028	37.9650167	107.3752906	77.10366182	30.25072176	30.00966311
Arrdc1	122.8227999	74.31987273	95.72930098	119.4688415	57.04551445	105.9961329	109.1779518	133.5613282	106.5940853	103.3984279	22.31948105	85.08015496	88.02834513
Arrdc2	16.59767566	12.05187125	15.62927363	15.92917887	13.76960694	18.80576551	16.47969084	18.81145467	13.14173655	15.90745045	8.116174928	17.01603099	20.00644207
Arrdc3	59.75163238	46.19883981	76.19270894	79.64589435	41.30882081	71.80383193	144.1972949	63.95894588	35.0446308	51.69921397	34.49374344	194.7390214	112.0360756
Arrdc4	56.43209725	50.21613022	74.23904974	59.73442077	33.44047399	46.15960624	45.31914981	35.74176387	21.90289425	61.64137051	12.17426239	51.04809298	36.01159573
Arrdc5	0	0	0	0	0	0	0	0	1.46019295	0	0	0	0
Arsa	14.9379081	28.12103293	25.39756965	19.91147359	33.44047399	20.51538055	26.77949762	22.57374561	16.06212245	25.84960699	32.46469971	24.57871143	22.00708628
Arsb	21.57697836	24.10374251	19.53659204	29.86721038	35.40756069	22.2249956	53.55899523	39.50405481	18.98250835	27.83803829	42.60991837	30.25072176	48.01546098
Arsg	3.319535132	4.017290418	5.860977611	5.973442077	1.967086705	10.25769028	4.11992271	5.643436401	10.22135065	3.976862613	2.029043732	11.34402066	12.00386524
Arsi	8.298837831	12.05187125	7.814636815	5.973442077	13.76960694	1.709615046	2.059961355	0	1.46019295	11.93058784	6.087131196	0	0
Arsj	0	2.008645209	1.953659204	1.991147359	5.901260116	0	0	0	0	1.988431307	8.116174928	0	0
Arsk	8.298837831	6.025935627	5.860977611	5.973442077	5.901260116	10.25769028	8.23984542	7.524581868	5.8407718	5.96529392	10.14521866	7.562680441	10.00322104
Art1	0	0	0	0	0	0	0	0	0	1.988431307	0	0	0
Art2a-ps	0	6.025935627	3.907318407	1.991147359	0	1.709615046	2.059961355	0	0	1.988431307	0	0	0
Art2b	0	0	0	0	0	0	0	0	0	0	0	0	0
Art3	14.9379081	4.017290418	3.907318407	15.92917887	55.07842775	10.25769028	6.179884065	5.643436401	2.9203859	7.953725227	2.029043732	3.78134022	14.00450945
Art4	3.319535132	2.008645209	1.953659204	3.982294718	1.967086705	3.419230092	4.11992271	0	0	3.976862613	0	0	0
Art5	0	0	0	0	0	0	0	0	1.46019295	0	0	0	0
Artn	1.659767566	4.017290418	1.953659204	3.982294718	1.967086705	0	2.059961355	0	0	1.988431307	4.058087464	0	2.000644207
Arv1	13.27814053	12.05187125	9.768296018	9.955736794	7.868346821	8.54807523	14.41972949	13.16801827	13.14173655	9.942156533	6.087131196	13.23469077	8.00257683
Arvcf	24.89651349	16.06916167	21.49025124	25.88491566	13.76960694	17.09615046	12.35976813	16.9303092	14.6019295	21.87274437	8.116174928	18.9067011	18.00579787
Arx	0	0	0	0	0	0	0	0	0	0	0	0	0
Arxes1	1.659767566	2.008645209	1.953659204	1.991147359	0	5.128845138	6.179884065	5.643436401	4.38057885	1.988431307	0	1.89067011	2.000644207
Arxes2	19.91721079	10.04322604	11.72195522	11.94688415	7.868346821	13.67692037	12.35976813	11.2868728	5.8407718	9.942156533	2.029043732	5.672010331	6.001932622
